collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:50:32,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.8422222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78974,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:51:18,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.855,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78975,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:52:07,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.8686111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78976,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:59:18,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.9883333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78977,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 17:00:19,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,17.0052777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78978,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 17:05:27,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,17.0908333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78979,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 17:07:07,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,17.1186111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78981,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON10,132776,3.0,2.75,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 17:07:09,UTC,-81.30414,29.88789,0101000020E6100000F3599E07775354C0087250C24CE33D40,2021,3,27,86,17.1191666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78980,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 17:10:38,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,17.1772222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78982,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CCOVE,134181,4.848484848484849,3.6363636363636367,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 23:00:13.3049,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2021,3,27,86,23.0036958055556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78983,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-28 18:27:10,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,3,28,87,18.4527777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-84190,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 00:46:30,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,0.775,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88252,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 00:49:41,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,0.828055555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88253,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 01:35:12,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,1.58666666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88259,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 01:45:48,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,1.76333333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88261,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 02:09:50,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,2.16388888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88264,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 02:14:27,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,2.24083333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88266,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 02:19:16,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,2.32111111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88267,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 02:21:11,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,2.35305555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88268,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 02:24:29,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,2.40805555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88270,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 02:30:04,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,2.50111111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88271,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 02:35:48,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,2.59666666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88273,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 02:46:09,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,2.76916666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88275,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 13:17:51,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,13.2975,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88343,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 18:06:55,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,18.1152777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88372,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 18:12:18,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,18.205,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88374,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 18:13:04,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,18.2177777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88375,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,CARLASD,482214,3.6363636363636367,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 18:15:45,UTC,-81.31390,29.95613,0101000020E6100000B98D06F0165454C078B988EFC4F43D40,2021,4,26,116,18.2625,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-88376,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON54,127313,3.0,2.75,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 18:56:12,UTC,-81.31152,29.94322,0101000020E6100000320395F1EF5354C0E1EEACDD76F13D40,2021,4,26,116,18.9366666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-79025,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,JBDOCK,134178,4.242424242424242,3.0303030303030303,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 20:08:59,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2021,4,26,116,20.1497222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-79026,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,JBDOCK,134178,4.242424242424242,3.0303030303030303,A69-1602-23326,A69-1602,,,pinger,,,2021-04-26 20:22:52,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2021,4,26,116,20.3811111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-79027,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1330672-2020-10-14,Sciaenops ocellatus,red drum,2021-03-16,WHITT,WHITT,"St. Augustine Beach, FL",release,,,A69-1602-59227,,,,,,,2020-10-14 16:56:00,UTC,-81.24753,29.86618,0101000020E610000002000080D74F54C007000000BEDD3D40,2020,10,14,288,16.9333333333333,"St. Augustine Beach, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-1330672-2020-10-14-release-A69-1602-59227,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1330673-2020-10-27,Sciaenops ocellatus,red drum,2021-03-16,WHITT,WHITT,"St. Augustine Beach, FL",release,,,A69-1602-59228,,,,,,,2020-10-27 12:54:00,UTC,-81.24558,29.86475,0101000020E6100000000000A0B74F54C00A00004060DD3D40,2020,10,27,301,12.9,"St. Augustine Beach, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-1330673-2020-10-27-release-A69-1602-59228,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1359604-2020-10-27,Sciaenops ocellatus,red drum,2021-03-16,WHITT,WHITT,,release,,,A69-1602-53424,,,,,,,2020-10-27 14:15:00,UTC,-81.24558,29.86475,0101000020E6100000000000A0B74F54C00A00004060DD3D40,2020,10,27,301,14.25,,,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-1359604-2020-10-27-release-A69-1602-53424,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1359605-2020-10-27,Sciaenops ocellatus,red drum,2021-03-16,WHITT,WHITT,"St. Augustine Beach, FL",release,,,A69-1602-53425,,,,,,,2020-10-27 15:00:00,UTC,-81.24558,29.86475,0101000020E6100000000000A0B74F54C00A00004060DD3D40,2020,10,27,301,15,"St. Augustine Beach, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-1359605-2020-10-27-release-A69-1602-53425,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1359606-2020-10-27,Sciaenops ocellatus,red drum,2021-03-16,WHITT,WHITT,"St. Augustine Beach, FL",release,,,A69-1602-53426,,,,,,,2020-10-27 17:15:00,UTC,-81.24558,29.86475,0101000020E6100000000000A0B74F54C00A00004060DD3D40,2020,10,27,301,17.25,"St. Augustine Beach, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-1359606-2020-10-27-release-A69-1602-53426,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1359607-2020-10-29,Sciaenops ocellatus,red drum,2021-03-16,WHITT,WHITT,"St. Augustine Beach, FL",release,,,A69-1602-53427,,,,,,,2020-10-29 17:18:00,UTC,-81.24558,29.86475,0101000020E6100000000000A0B74F54C00A00004060DD3D40,2020,10,29,303,17.3,"St. Augustine Beach, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-1359607-2020-10-29-release-A69-1602-53427,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1359608-2020-10-27,Sciaenops ocellatus,red drum,2021-03-16,WHITT,WHITT,"St. Augustine Beach, FL",release,,,A69-1602-53428,,,,,,,2020-10-27 19:00:00,UTC,-81.24558,29.86475,0101000020E6100000000000A0B74F54C00A00004060DD3D40,2020,10,27,301,19,"St. Augustine Beach, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-1359608-2020-10-27-release-A69-1602-53428,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1359609-2020-10-29,Sciaenops ocellatus,red drum,2021-03-16,WHITT,WHITT,"St. Augustine Beach, FL",release,,,A69-1602-53429,,,,,,,2020-10-29 17:45:00,UTC,-81.24558,29.86475,0101000020E6100000000000A0B74F54C00A00004060DD3D40,2020,10,29,303,17.75,"St. Augustine Beach, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-1359609-2020-10-29-release-A69-1602-53429,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1359610-2020-11-06,Sciaenops ocellatus,red drum,2021-03-16,WHITT,WHITT,St. Augustine Inlet,release,,,A69-1602-53430,,,,,,,2020-11-06 18:15:00,UTC,-81.29123,29.90715,0101000020E610000002000080A35254C0040000003BE83D40,2020,11,6,311,18.25,St. Augustine Inlet,,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-1359610-2020-11-06-release-A69-1602-53430,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1359611-2020-11-06,Sciaenops ocellatus,red drum,2021-03-16,WHITT,WHITT,"St. Augustine Inlet, FL",release,,,A69-1602-53431,,,,,,,2020-11-06 19:04:00,UTC,-81.29123,29.90715,0101000020E610000002000080A35254C0040000003BE83D40,2020,11,6,311,19.0666666666667,"St. Augustine Inlet, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-1359611-2020-11-06-release-A69-1602-53431,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23327-2019-10-04,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-23327,,,,,,,2019-10-04 11:45:00,UTC,-81.29245,29.90665,0101000020E610000002000080B75254C0030000401AE83D40,2019,10,4,277,11.75,"St. Augustine, FL",15 minute surgery,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-23327-2019-10-04-release-A69-1602-23327,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23328-2019-10-16,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-23328,,,,,,,2019-10-16 22:35:00,UTC,-81.29283,29.90657,0101000020E6100000FDFFFFBFBD5254C0FCFFFFFF14E83D40,2019,10,16,289,22.5833333333333,"St. Augustine, FL",16 min,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-23328-2019-10-16-release-A69-1602-23328,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
