collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 07:26:25,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,7.44027777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8557,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 07:28:53,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,7.48138888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8558,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 07:33:53,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,7.56472222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8559,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 07:52:36,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,7.87666666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8560,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 07:53:58,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,7.89944444444444,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8561,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 08:44:32,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,8.74222222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8562,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 14:09:42,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,14.1616666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8563,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 14:13:36,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,25,359,14.2266666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11797,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 14:13:38,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,14.2272222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8564,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 14:18:06,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,14.3016666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8565,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 14:22:12,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,14.37,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8566,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 14:25:42,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,14.4283333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8567,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 14:28:09,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,14.4691666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8568,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 14:32:13,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,14.5369444444444,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8569,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 14:32:59,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,14.5497222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8570,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-25 14:36:57,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,25,359,14.6158333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8571,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-26 02:11:57,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,26,360,2.19916666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11805,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-26 02:29:09,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,26,360,2.48583333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11806,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-26 02:33:25,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,26,360,2.55694444444444,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11807,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-26 02:35:54,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,26,360,2.59833333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11808,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-26 02:40:33,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,26,360,2.67583333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11809,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-26 02:48:45,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,26,360,2.8125,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11810,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-26 02:49:59,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,26,360,2.83305555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11811,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-26 02:51:03,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,26,360,2.85083333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11812,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 02:49:28,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,2.82444444444444,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11813,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 02:51:44,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,2.86222222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11814,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 02:59:01,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,2.98361111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11815,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 03:01:06,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,3.01833333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11816,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 03:03:47,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,3.06305555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11817,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 03:04:32,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,3.07555555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11818,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 03:06:05,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,3.10138888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11819,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 03:16:33,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,3.27583333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11820,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 03:23:19,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,3.38861111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11821,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 03:24:26,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,3.40722222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11822,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 03:26:14,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,3.43722222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11823,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 03:28:22,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,3.47277777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11824,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 03:31:47,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,27,361,3.52972222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11825,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 09:34:02,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,27,361,9.56722222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8572,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-27 14:50:14,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,27,361,14.8372222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8573,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-12-28 02:24:17,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,12,28,362,2.40472222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-8574,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-28 02:48:42,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,28,362,2.81166666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11829,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-28 03:01:49,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,28,362,3.03027777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11830,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-12-28 03:11:03,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,12,28,362,3.18416666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-11831,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
